seed,factor_index,left_action_index,right_action_index,left_x,right_x,protocol,left_graph_degree,right_graph_degree,preference_sign,positive_sign_probability,preference_bank_sha256,generated_before_methods,config_sha256
4,14,11,15,0.6875,0.9375,medium_range,3,3,1,0.7209100974919741,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,-1,0.5011851545994197,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,1,0.5317483238945183,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,1,0.5373945508626916,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,-1,0.4291055887598706,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,-1,0.30771447667049057,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,1,0.3529330865142149,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,1,0.43851881525917097,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
4,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,-1,0.47416738616628856,f7a145e43c80d4fd30d29b8bf2aee5d6542c2ead728dc111ba21f7714691ec07,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,0,0,1,0.0,0.0625,local,3,3,-1,0.4716545287672379,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,1,2,3,0.125,0.1875,local,3,3,-1,0.3920970569425835,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,2,4,5,0.25,0.3125,local,3,3,-1,0.6225810634370452,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,3,6,7,0.375,0.4375,local,3,3,1,0.5130235628134802,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,4,9,10,0.5625,0.625,local,3,3,1,0.4511911689849016,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,5,11,12,0.6875,0.75,local,3,3,1,0.3306663169758762,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,6,13,14,0.8125,0.875,local,3,3,1,0.7055493115307576,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,7,15,16,0.9375,1.0,local,3,3,-1,0.4977699723841603,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,8,0,4,0.0,0.25,medium_range,3,3,1,0.3037155945061389,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,9,1,5,0.0625,0.3125,medium_range,3,3,-1,0.44629673420534133,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,10,2,6,0.125,0.375,medium_range,3,3,-1,0.6033218626433348,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,11,3,7,0.1875,0.4375,medium_range,3,3,1,0.7129873687319906,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,12,9,13,0.5625,0.8125,medium_range,3,3,1,0.2512388062766045,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,13,10,14,0.625,0.875,medium_range,3,3,-1,0.4944272218475337,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,14,11,15,0.6875,0.9375,medium_range,3,3,1,0.7209100974919741,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,1,0.5011851545994197,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,1,0.5317483238945183,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,-1,0.5373945508626916,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,-1,0.4291055887598706,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,1,0.30771447667049057,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,1,0.3529330865142149,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,1,0.43851881525917097,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
5,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,1,0.47416738616628856,405b81f21113455e10c15d0b8185001cd257e42a95cba10f527d21bc6f845651,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,0,0,1,0.0,0.0625,local,3,3,1,0.4716545287672379,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,1,2,3,0.125,0.1875,local,3,3,-1,0.3920970569425835,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,2,4,5,0.25,0.3125,local,3,3,-1,0.6225810634370452,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,3,6,7,0.375,0.4375,local,3,3,-1,0.5130235628134802,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,4,9,10,0.5625,0.625,local,3,3,1,0.4511911689849016,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,5,11,12,0.6875,0.75,local,3,3,1,0.3306663169758762,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,6,13,14,0.8125,0.875,local,3,3,-1,0.7055493115307576,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,7,15,16,0.9375,1.0,local,3,3,1,0.4977699723841603,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,8,0,4,0.0,0.25,medium_range,3,3,-1,0.3037155945061389,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,9,1,5,0.0625,0.3125,medium_range,3,3,1,0.44629673420534133,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,10,2,6,0.125,0.375,medium_range,3,3,-1,0.6033218626433348,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,11,3,7,0.1875,0.4375,medium_range,3,3,1,0.7129873687319906,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,12,9,13,0.5625,0.8125,medium_range,3,3,-1,0.2512388062766045,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,13,10,14,0.625,0.875,medium_range,3,3,1,0.4944272218475337,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,14,11,15,0.6875,0.9375,medium_range,3,3,-1,0.7209100974919741,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,1,0.5011851545994197,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,1,0.5317483238945183,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,1,0.5373945508626916,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,1,0.4291055887598706,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,-1,0.30771447667049057,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,-1,0.3529330865142149,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,-1,0.43851881525917097,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
6,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,1,0.47416738616628856,3a5d4b5dd5f2a0763b1033a4cef565a03bf5ea0b1515d821660c5e20e720bd2b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,0,0,1,0.0,0.0625,local,3,3,-1,0.4716545287672379,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,1,2,3,0.125,0.1875,local,3,3,1,0.3920970569425835,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,2,4,5,0.25,0.3125,local,3,3,1,0.6225810634370452,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,3,6,7,0.375,0.4375,local,3,3,-1,0.5130235628134802,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,4,9,10,0.5625,0.625,local,3,3,1,0.4511911689849016,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,5,11,12,0.6875,0.75,local,3,3,-1,0.3306663169758762,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,6,13,14,0.8125,0.875,local,3,3,1,0.7055493115307576,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,7,15,16,0.9375,1.0,local,3,3,-1,0.4977699723841603,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,8,0,4,0.0,0.25,medium_range,3,3,1,0.3037155945061389,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,9,1,5,0.0625,0.3125,medium_range,3,3,-1,0.44629673420534133,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,10,2,6,0.125,0.375,medium_range,3,3,1,0.6033218626433348,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,11,3,7,0.1875,0.4375,medium_range,3,3,1,0.7129873687319906,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,12,9,13,0.5625,0.8125,medium_range,3,3,-1,0.2512388062766045,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,13,10,14,0.625,0.875,medium_range,3,3,1,0.4944272218475337,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,14,11,15,0.6875,0.9375,medium_range,3,3,1,0.7209100974919741,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,1,0.5011851545994197,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,-1,0.5317483238945183,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,-1,0.5373945508626916,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,-1,0.4291055887598706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,-1,0.30771447667049057,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,-1,0.3529330865142149,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,-1,0.43851881525917097,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
7,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,1,0.47416738616628856,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,0,0,1,0.0,0.0625,local,3,3,-1,0.4716545287672379,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,1,2,3,0.125,0.1875,local,3,3,-1,0.3920970569425835,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,2,4,5,0.25,0.3125,local,3,3,-1,0.6225810634370452,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,3,6,7,0.375,0.4375,local,3,3,1,0.5130235628134802,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,4,9,10,0.5625,0.625,local,3,3,1,0.4511911689849016,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,5,11,12,0.6875,0.75,local,3,3,-1,0.3306663169758762,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,6,13,14,0.8125,0.875,local,3,3,-1,0.7055493115307576,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,7,15,16,0.9375,1.0,local,3,3,1,0.4977699723841603,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,8,0,4,0.0,0.25,medium_range,3,3,-1,0.3037155945061389,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,9,1,5,0.0625,0.3125,medium_range,3,3,-1,0.44629673420534133,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,10,2,6,0.125,0.375,medium_range,3,3,1,0.6033218626433348,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,11,3,7,0.1875,0.4375,medium_range,3,3,1,0.7129873687319906,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,12,9,13,0.5625,0.8125,medium_range,3,3,-1,0.2512388062766045,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,13,10,14,0.625,0.875,medium_range,3,3,-1,0.4944272218475337,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,14,11,15,0.6875,0.9375,medium_range,3,3,1,0.7209100974919741,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,15,12,16,0.75,1.0,medium_range,3,3,1,0.838245770849793,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,16,0,16,0.0,1.0,cross_domain_mirrored,3,3,-1,0.5011851545994197,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,17,1,15,0.0625,0.9375,cross_domain_mirrored,3,3,-1,0.5317483238945183,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,18,2,14,0.125,0.875,cross_domain_mirrored,3,3,1,0.5373945508626916,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,19,3,13,0.1875,0.8125,cross_domain_mirrored,3,3,-1,0.4291055887598706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,20,4,12,0.25,0.75,cross_domain_mirrored,3,3,-1,0.30771447667049057,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,21,5,11,0.3125,0.6875,cross_domain_mirrored,3,3,-1,0.3529330865142149,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,22,6,10,0.375,0.625,cross_domain_mirrored,3,3,-1,0.43851881525917097,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
8,23,7,9,0.4375,0.5625,cross_domain_mirrored,3,3,-1,0.47416738616628856,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,0,0,1,0.0,0.0625,local,3,3,1,0.4716545287672379,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,1,2,3,0.125,0.1875,local,3,3,-1,0.3920970569425835,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
9,2,4,5,0.25,0.3125,local,3,3,1,0.6225810634370452,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
