reference_update_kind,observation_count,sigma_obs_standardized,dense_update_solve_seconds,posterior_mean_solve_relative_residual,dense_inverse_relative_residual,total_reference_update_seconds,principal_precision_submatrix_used,repeated_500_rhs_marginalization,active_factor_count,inference_kind,warm_start_source,approximation,optimizer,optimizer_success,optimizer_iterations,optimizer_function_evaluations,gradient_infinity_norm,map_optimization_seconds,optimizer_attempts,factor_energy_gradient_calls,factor_energy_gradient_element_work,factor_energy_gradient_seconds,hessian_construction_seconds,factor_hessian_calls,factor_hessian_element_work,factor_hessian_seconds,dense_cholesky_seconds,laplace_solve_relative_residual,laplace_spd_cholesky_success,stage_conditioning_seconds,method,pbe_conditioning_seconds,active_factor_fraction,selected_action_position,selected_action_key,selected_ei_standardized,adaptive_stages,structural_envelope,full_bank_fallback,structurally_certified,total_decision_seconds,hyperparameters_fit_or_updated,seed,query_index,stop_reason,maximum_contribution_sum_error,warm_start_across_bo_used,active_set_retained_from_previous_bo_iteration,warm_start_across_stages_used,worst_challenger_action_position,menz_incremental_update_seconds
J_H0_plus_diagonal_observations,16,0.05,0.002247791038826108,1.4496321646218117e-15,9.74412958210008e-16,0.0033148329239338636,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,79,90,7.117482193780625e-06,0.2037329999729991,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 79, 'function_evaluations': 90, 'objective': 157.66444632671366, 'gradient_infinity_norm': 7.117482193780625e-06}]",91,11349338,0.19988487428054214,0.0030662501230835915,1,124718,0.0030659171752631664,0.0003995408769696951,1.5344200330825527e-15,True,0.21147441607899964,FULL_PBE_OPT,0.21147441607899964,1.0,71,current-nlr-pbe-gw-v1:gw:matdb:000289958,3.708707964776462e-12,0,0.0,False,True,0.21501116710714996,False,1,9,,,,,,,
J_H0_plus_diagonal_observations,17,0.05,0.00204299995675683,1.2364092507006211e-15,9.990380698969287e-16,0.003155540907755494,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,69,79,4.54978004017087e-06,0.1845855419524014,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 69, 'function_evaluations': 79, 'objective': 157.24207187875618, 'gradient_infinity_norm': 4.54978004017087e-06}]",80,9977440,0.1812412461731583,0.00379745801910758,1,124718,0.003797166980803013,0.0004058750346302986,1.6113836405473151e-15,True,0.19254770781844854,FULL_PBE_OPT,0.19254770781844854,1.0,85,current-nlr-pbe-gw-v1:gw:matdb:000011426,1.1537185725448063e-11,0,0.0,False,True,0.19589466601610184,False,1,10,,,,,,,
J_H0_plus_diagonal_observations,18,0.05,0.0023617080878466368,1.1192638113838043e-15,9.418486055647411e-16,0.0035929579753428698,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,51,62,1.311972365802827e-06,0.14171837479807436,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 51, 'function_evaluations': 62, 'objective': 157.39316077811534, 'gradient_infinity_norm': 1.311972365802827e-06}]",63,7857234,0.1390060856938362,0.0031191669404506683,1,124718,0.0031187920831143856,0.00047725019976496696,1.6635486778952911e-15,True,0.1502554591279477,FULL_PBE_OPT,0.1502554591279477,1.0,135,current-nlr-pbe-gw-v1:gw:matdb:000289941,2.5228816218722362e-12,0,0.0,False,True,0.1546972079668194,False,1,11,,,,,,,
J_H0_plus_diagonal_observations,19,0.05,0.0029232080560177565,8.028280557232881e-16,9.84196570305999e-16,0.004134124843403697,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,57,66,1.4139897529449885e-06,0.18869920913130045,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 57, 'function_evaluations': 66, 'objective': 157.32894595617887, 'gradient_infinity_norm': 1.4139897529449885e-06}]",67,8356106,0.18474687542766333,0.0030573338735848665,1,124718,0.0030570828821510077,0.0004195419605821371,1.5894985366104857e-15,True,0.19753683311864734,FULL_PBE_OPT,0.19753683311864734,1.0,77,current-nlr-pbe-gw-v1:gw:matdb:000011455,3.666062887395678e-12,0,0.0,False,True,0.2019501249305904,False,1,12,,,,,,,
J_H0_plus_diagonal_observations,8,0.05,0.002060333965346217,1.3593826271941272e-15,9.70160577595492e-16,0.003310707863420248,False,False,124718,,,,,,,,,,,285,33241814,,,9,1048359,,,,,,ADAPTIVE_PBE,0.7156695830635726,1.0,13,current-nlr-pbe-gw-v1:gw:matdb:000010014,0.019968910884560043,8,-7.442060247885018e-05,True,False,0.7194435000419617,False,1,1,explicit_full_bank_fallback,8.326672684688674e-17,False,False,True,5,0.005600332980975509
J_H0_plus_diagonal_observations,9,0.05,0.002022041007876396,8.982005409734898e-16,1.003609119339512e-15,0.0032260408625006676,False,False,124718,,,,,,,,,,,380,44467837,,,9,1054988,,,,,,ADAPTIVE_PBE,0.8797797909937799,1.0,165,current-nlr-pbe-gw-v1:gw:matdb:000010579,5.948504674480094e-11,8,-1.4200064253768929e-11,True,False,0.8834035410545766,False,1,2,explicit_full_bank_fallback,2.7755575615628914e-17,True,False,True,15,0.0006492079701274633
J_H0_plus_diagonal_observations,10,0.05,0.0019939998164772987,1.7113866503062177e-15,9.965747667070249e-16,0.003040167037397623,False,False,124718,,,,,,,,,,,264,30970721,,,9,1053464,,,,,,ADAPTIVE_PBE,0.7173212917987257,1.0,15,current-nlr-pbe-gw-v1:gw:matdb:000010786,1.3941237494827368e-11,8,-9.830468619736425e-12,True,False,0.720731666777283,False,1,3,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,12,0.000675333896651864
J_H0_plus_diagonal_observations,11,0.05,0.0022082501091063023,1.0813933200150077e-15,9.770641394367075e-16,0.0035086660645902157,False,False,124718,,,,,,,,,,,351,40953521,,,9,1051655,,,,,,ADAPTIVE_PBE,0.7971047500614077,1.0,12,current-nlr-pbe-gw-v1:gw:matdb:000009592,1.642585094808763e-13,8,-3.481459604838712e-14,True,False,0.8008696660399437,False,1,4,explicit_full_bank_fallback,4.440892098500626e-16,True,False,True,11,0.0005962909199297428
J_H0_plus_diagonal_observations,12,0.05,0.002120541874319315,1.0297810407009942e-15,1.0287842080803716e-15,0.003306915983557701,False,False,124718,,,,,,,,,,,270,31547981,,,9,1047876,,,,,,ADAPTIVE_PBE,0.640846542082727,1.0,11,current-nlr-pbe-gw-v1:gw:matdb:000010003,1.8019914537765e-13,8,-1.022025306865492e-13,True,False,0.6444957091007382,False,1,5,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,5,0.0006986251100897789
J_H0_plus_diagonal_observations,13,0.05,0.0021829998586326838,1.385672580093459e-15,9.769452307534672e-16,0.0033325839322060347,False,False,124718,,,,,,,,,,,263,30783604,,,9,1051917,,,,,,ADAPTIVE_PBE,0.6164661250077188,1.0,14,current-nlr-pbe-gw-v1:gw:matdb:000009613,1.0355944609762087e-13,8,-2.4951097217811572e-14,True,False,0.6202384578064084,False,1,6,explicit_full_bank_fallback,2.7755575615628914e-17,True,False,True,5,0.0006497499998658895
J_H0_plus_diagonal_observations,14,0.05,0.001981999957934022,9.158116128884204e-16,9.481770637030828e-16,0.003028542036190629,False,False,124718,,,,,,,,,,,280,32679130,,,9,1050368,,,,,,ADAPTIVE_PBE,0.6472903739195317,1.0,5,current-nlr-pbe-gw-v1:gw:matdb:000011924,7.96596761995681e-14,8,-2.993261496796035e-14,True,False,0.6505497489124537,False,1,7,explicit_full_bank_fallback,5.551115123125783e-17,True,False,True,134,0.0003539158497005701
J_H0_plus_diagonal_observations,15,0.05,0.0021296669729053974,1.166959467546045e-15,1.0127575334245601e-15,0.003099791007116437,False,False,124718,,,,,,,,,,,316,37067381,,,9,1050956,,,,,,ADAPTIVE_PBE,0.7492377499584109,1.0,134,current-nlr-pbe-gw-v1:gw:matdb:000286993,8.153514328275045e-13,8,-1.99613931502731e-15,True,False,0.7525754568632692,False,1,8,explicit_full_bank_fallback,4.440892098500626e-16,True,False,True,71,0.0006190410349518061
J_H0_plus_diagonal_observations,16,0.05,0.0020604999735951424,1.4496321646218117e-15,9.74412958210008e-16,0.0032676251139491796,False,False,124718,,,,,,,,,,,302,35461972,,,9,1047988,,,,,,ADAPTIVE_PBE,0.7037150408141315,1.0,71,current-nlr-pbe-gw-v1:gw:matdb:000289958,3.708713310653889e-12,8,-2.4750083234966774e-13,True,False,0.7075014158617705,False,1,9,explicit_full_bank_fallback,2.7755575615628914e-17,True,False,True,85,0.000703540863469243
J_H0_plus_diagonal_observations,17,0.05,0.002100959187373519,1.2364092507006211e-15,9.990380698969287e-16,0.0033199579920619726,False,False,124718,,,,,,,,,,,287,33582210,,,9,1045353,,,,,,ADAPTIVE_PBE,0.7697604999411851,1.0,85,current-nlr-pbe-gw-v1:gw:matdb:000011426,1.1537267282170486e-11,8,-7.521884654038623e-12,True,False,0.7736682088579983,False,1,10,explicit_full_bank_fallback,4.163336342344337e-17,True,False,True,135,0.000734749948605895
J_H0_plus_diagonal_observations,18,0.05,0.0020752910058945417,1.1192638113838043e-15,9.418486055647411e-16,0.003314416855573654,False,False,124718,,,,,,,,,,,262,30559338,,,9,1042679,,,,,,ADAPTIVE_PBE,0.6545117499772459,1.0,135,current-nlr-pbe-gw-v1:gw:matdb:000289941,2.5228750749627456e-12,8,-1.1772647393101338e-13,True,False,0.658207000233233,False,1,11,explicit_full_bank_fallback,5.551115123125783e-17,True,False,True,77,0.0006915840785950422
J_H0_plus_diagonal_observations,19,0.05,0.0020782919600605965,8.028280557232881e-16,9.84196570305999e-16,0.003221666906028986,False,False,124718,,,,,,,,,,,304,35488170,,,9,1039989,,,,,,ADAPTIVE_PBE,0.7071446252521127,1.0,77,current-nlr-pbe-gw-v1:gw:matdb:000011455,3.666088246983428e-12,8,-2.1012864110642295e-12,True,False,0.7107891670893878,False,1,12,explicit_full_bank_fallback,2.7755575615628914e-17,True,False,True,133,0.0006217081099748611
J_H0_plus_diagonal_observations,8,0.05,0.002164833014830947,1.1010957158395565e-15,1.033863958871041e-15,0.0033997499849647284,False,False,124718,laplace,zero_fallback_first_state,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,81,93,1.522005565524065e-06,0.2231870829127729,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 81, 'function_evaluations': 93, 'objective': 162.32414775369028, 'gradient_infinity_norm': 1.522005565524065e-06}]",94,11723492,0.21925099822692573,0.0033785828854888678,1,124718,0.003378333058208227,0.0003849160857498646,1.4752343243036004e-15,True,0.23082237504422665,FULL_PBE_OPT,0.23082237504422665,1.0,13,current-nlr-pbe-gw-v1:gw:matdb:000010014,0.007925992907058206,0,0.0,False,True,0.23459362518042326,False,2,1,,,,,,,
J_H0_plus_diagonal_observations,9,0.05,0.0021132919937372208,8.613540285979398e-16,1.0118272486323067e-15,0.0033354589249938726,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,79,88,5.380656531439598e-07,0.2247768749948591,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 79, 'function_evaluations': 88, 'objective': 161.23819740463958, 'gradient_infinity_norm': 5.380656531439598e-07}]",89,11099902,0.2198961211834103,0.003195833181962371,1,124718,0.003195500001311302,0.0003967911470681429,1.4995287492921925e-15,True,0.23209016700275242,FULL_PBE_OPT,0.23209016700275242,1.0,165,current-nlr-pbe-gw-v1:gw:matdb:000010579,2.905440176240997e-10,0,0.0,False,True,0.23583812499418855,False,2,2,,,,,,,
J_H0_plus_diagonal_observations,10,0.05,0.002333916025236249,1.3439485216205224e-15,1.0093319284878657e-15,0.0035647498443722725,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,80,87,2.0802397792951677e-06,0.22057112492620945,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 80, 'function_evaluations': 87, 'objective': 160.4462655121071, 'gradient_infinity_norm': 2.0802397792951677e-06}]",88,10975184,0.21584683167748153,0.0030618750024586916,1,124718,0.003061625175178051,0.0004131249152123928,1.5709687933083146e-15,True,0.22845583292655647,FULL_PBE_OPT,0.22845583292655647,1.0,15,current-nlr-pbe-gw-v1:gw:matdb:000010786,7.798252082216938e-11,0,0.0,False,True,0.23240316612645984,False,2,3,,,,,,,
J_H0_plus_diagonal_observations,11,0.05,0.0020783748477697372,1.0886082619340864e-15,1.0061267547582751e-15,0.003376042004674673,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,67,73,2.5305255220865047e-06,0.1702836670447141,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 67, 'function_evaluations': 73, 'objective': 159.7268834998347, 'gradient_infinity_norm': 2.5305255220865047e-06}]",74,9229132,0.16678207647055387,0.0032605421729385853,1,124718,0.0032595829106867313,0.00044479197822511196,1.52478519823948e-15,True,0.1779011250473559,FULL_PBE_OPT,0.1779011250473559,1.0,11,current-nlr-pbe-gw-v1:gw:matdb:000010003,1.1696160878393486e-12,0,0.0,False,True,0.18185200006701052,False,2,4,,,,,,,
J_H0_plus_diagonal_observations,12,0.05,0.002263125032186508,5.468806005476652e-16,9.658657511834438e-16,0.0038103749975562096,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,61,68,5.743831280102807e-06,0.17341183382086456,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 61, 'function_evaluations': 68, 'objective': 159.543514641419, 'gradient_infinity_norm': 5.743831280102807e-06}]",69,8605542,0.1695577495265752,0.003556916955858469,1,124718,0.003556417068466544,0.00039579090662300587,1.544349888387585e-15,True,0.18129691621288657,FULL_PBE_OPT,0.18129691621288657,1.0,12,current-nlr-pbe-gw-v1:gw:matdb:000009592,1.6742298405832496e-12,0,0.0,False,True,0.18528762506321073,False,2,5,,,,,,,
J_H0_plus_diagonal_observations,13,0.05,0.002219000132754445,9.624758723878803e-16,9.25898226096945e-16,0.0033757088240236044,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,46,53,3.40917952562636e-06,0.12115079094655812,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 46, 'function_evaluations': 53, 'objective': 159.47533459854253, 'gradient_infinity_norm': 3.40917952562636e-06}]",54,6734772,0.11847037449479103,0.003002000041306019,1,124718,0.0030017090030014515,0.00039950013160705566,1.631876279984506e-15,True,0.12892204197123647,FULL_PBE_OPT,0.12892204197123647,1.0,14,current-nlr-pbe-gw-v1:gw:matdb:000009613,7.003851830682955e-13,0,0.0,False,True,0.13247583387419581,False,2,6,,,,,,,
J_H0_plus_diagonal_observations,14,0.05,0.002329332986846566,1.0893037132682567e-15,9.96019422442719e-16,0.0036434580106288195,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,67,73,8.41438614315737e-06,0.17982045887038112,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 67, 'function_evaluations': 73, 'objective': 159.1455215489181, 'gradient_infinity_norm': 8.41438614315737e-06}]",74,9229132,0.17570466361939907,0.003121290821582079,1,124718,0.00312083400785923,0.0003325000870972872,1.5270746003931053e-15,True,0.18723554094322026,FULL_PBE_OPT,0.18723554094322026,1.0,6,current-nlr-pbe-gw-v1:gw:matdb:000009985,6.826654088588444e-13,0,0.0,False,True,0.1912315001245588,False,2,7,,,,,,,
J_H0_plus_diagonal_observations,15,0.05,0.0023729170206934214,8.534288978240924e-16,9.490549357996543e-16,0.0035447911359369755,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,47,56,2.4395638769936223e-06,0.13173733395524323,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 47, 'function_evaluations': 56, 'objective': 159.09719688577545, 'gradient_infinity_norm': 2.4395638769936223e-06}]",57,7108926,0.1290520029142499,0.00303762499243021,1,124718,0.003037292044609785,0.00046358397230505943,1.5017380690330904e-15,True,0.13929329090751708,FULL_PBE_OPT,0.13929329090751708,1.0,7,current-nlr-pbe-gw-v1:gw:matdb:000009577,5.340258654628712e-13,0,0.0,False,True,0.14326870790682733,False,2,8,,,,,,,
J_H0_plus_diagonal_observations,16,0.05,0.002420749980956316,5.407929115266636e-16,9.927140124382341e-16,0.004650833085179329,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,48,53,8.932530909146197e-07,0.12381454207934439,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 48, 'function_evaluations': 53, 'objective': 158.89361765537026, 'gradient_infinity_norm': 8.932530909146197e-07}]",54,6734772,0.12056050053797662,0.003001374891027808,1,124718,0.00300108315423131,0.0005379170179367065,1.547105322586876e-15,True,0.1326941668521613,FULL_PBE_OPT,0.1326941668521613,1.0,5,current-nlr-pbe-gw-v1:gw:matdb:000011924,4.720467274030315e-13,0,0.0,False,True,0.13782741618342698,False,2,9,,,,,,,
J_H0_plus_diagonal_observations,17,0.05,0.0024423329159617424,7.569009075199019e-16,9.625313104227727e-16,0.0036830829922109842,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,71,80,4.050549636753012e-06,0.18682425003498793,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 71, 'function_evaluations': 80, 'objective': 157.96844660963345, 'gradient_infinity_norm': 4.050549636753012e-06}]",81,10102158,0.18285491364076734,0.0030527920462191105,1,124718,0.003052416956052184,0.00032120896503329277,1.5727814739017903e-15,True,0.1939869998022914,FULL_PBE_OPT,0.1939869998022914,1.0,134,current-nlr-pbe-gw-v1:gw:matdb:000286993,3.353810107644744e-12,0,0.0,False,True,0.1979304999113083,False,2,10,,,,,,,
J_H0_plus_diagonal_observations,18,0.05,0.0026222500018775463,6.502304278726707e-16,9.611672081582937e-16,0.0038576251827180386,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,70,76,1.3676873938999953e-06,0.171865041134879,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 70, 'function_evaluations': 76, 'objective': 157.40279563554913, 'gradient_infinity_norm': 1.3676873938999953e-06}]",77,9603286,0.1684533793013543,0.0030092501547187567,1,124718,0.0030090000946074724,0.0003993748687207699,1.5786333042130773e-15,True,0.17953766603022814,FULL_PBE_OPT,0.17953766603022814,1.0,71,current-nlr-pbe-gw-v1:gw:matdb:000289958,1.2671650657903505e-11,0,0.0,False,True,0.18403887492604554,False,2,11,,,,,,,
J_H0_plus_diagonal_observations,19,0.05,0.0023982918355613947,5.905014783418985e-16,9.65556716258333e-16,0.003448083996772766,False,False,124718,laplace,preceding_FULL_PBE_OPT_MAP,Laplace Gaussian; not the exact conditioned posterior,scipy.optimize.minimize/L-BFGS-B,True,62,71,3.729253107459529e-06,0.16816808306612074,"[{'attempt': 1, 'start_source': 'initial_map', 'success': True, 'status': 0, 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH', 'iterations': 62, 'function_evaluations': 71, 'objective': 156.95719706428076, 'gradient_infinity_norm': 3.729253107459529e-06}]",72,8979696,0.1650542493443936,0.0029937918297946453,1,124718,0.0029935420025140047,0.0003935829736292362,1.5787264635253819e-15,True,0.17540241591632366,FULL_PBE_OPT,0.17540241591632366,1.0,135,current-nlr-pbe-gw-v1:gw:matdb:000289941,1.087725911842814e-11,0,0.0,False,True,0.17910675005987287,False,2,12,,,,,,,
J_H0_plus_diagonal_observations,8,0.05,0.0020973749924451113,1.1010957158395565e-15,1.033863958871041e-15,0.003340250113978982,False,False,124718,,,,,,,,,,,314,36888001,,,9,1053206,,,,,,ADAPTIVE_PBE,0.7620772083755583,1.0,13,current-nlr-pbe-gw-v1:gw:matdb:000010014,0.00792599226724873,8,-0.0001569177079071074,True,False,0.7659180422779173,False,2,1,explicit_full_bank_fallback,4.440892098500626e-16,False,False,True,165,0.005560875171795487
J_H0_plus_diagonal_observations,9,0.05,0.002236834028735757,8.613540285979398e-16,1.0118272486323067e-15,0.003378915833309293,False,False,124718,,,,,,,,,,,313,36891040,,,9,1054460,,,,,,ADAPTIVE_PBE,0.7396346251480281,1.0,165,current-nlr-pbe-gw-v1:gw:matdb:000010579,2.90544068891778e-10,8,-7.495687161510223e-11,True,False,0.7433400840964168,False,2,2,explicit_full_bank_fallback,2.7755575615628914e-17,True,False,True,15,0.000671125017106533
J_H0_plus_diagonal_observations,10,0.05,0.0021070409566164017,1.3439485216205224e-15,1.0093319284878657e-15,0.0033427500165998936,False,False,124718,,,,,,,,,,,278,32795559,,,9,1055621,,,,,,ADAPTIVE_PBE,0.6543739989865571,1.0,15,current-nlr-pbe-gw-v1:gw:matdb:000010786,7.798258655415947e-11,8,-5.814333016561905e-11,True,False,0.6583575829863548,False,2,3,explicit_full_bank_fallback,4.163336342344337e-17,True,False,True,11,0.00039904098957777023
J_H0_plus_diagonal_observations,11,0.05,0.0021115830168128014,1.0886082619340864e-15,1.0061267547582751e-15,0.003269457956776023,False,False,124718,,,,,,,,,,,393,45996867,,,9,1051889,,,,,,ADAPTIVE_PBE,0.9043637083377689,1.0,11,current-nlr-pbe-gw-v1:gw:matdb:000010003,1.1696164169612924e-12,8,-2.0449263882494864e-13,True,False,0.9078997501637787,False,2,4,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,12,0.0006740831304341555
J_H0_plus_diagonal_observations,12,0.05,0.002097583841532469,5.468806005476652e-16,9.658657511834438e-16,0.0033566670026630163,False,False,124718,,,,,,,,,,,266,31184798,,,9,1047688,,,,,,ADAPTIVE_PBE,0.6416869999375194,1.0,12,current-nlr-pbe-gw-v1:gw:matdb:000009592,1.674227767552519e-12,8,-1.2033789529364365e-12,True,False,0.6455304997507483,False,2,5,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,14,0.00040212483145296574
J_H0_plus_diagonal_observations,13,0.05,0.0019063330255448818,9.624758723878803e-16,9.25898226096945e-16,0.0029247498605400324,False,False,124718,,,,,,,,,,,301,35296949,,,9,1048957,,,,,,ADAPTIVE_PBE,0.7178086249623448,1.0,14,current-nlr-pbe-gw-v1:gw:matdb:000009613,7.003869522163015e-13,8,-2.1263964376565806e-13,True,False,0.7213301667943597,False,2,6,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,7,0.0006486668717116117
J_H0_plus_diagonal_observations,14,0.05,0.0020944999996572733,1.0893037132682567e-15,9.96019422442719e-16,0.0031009588856250048,False,False,124718,,,,,,,,,,,278,32368587,,,9,1047447,,,,,,ADAPTIVE_PBE,0.6731884579639882,1.0,6,current-nlr-pbe-gw-v1:gw:matdb:000009985,6.826636661180108e-13,8,-1.6286887872301256e-13,True,False,0.676828833995387,False,2,7,explicit_full_bank_fallback,4.440892098500626e-16,True,False,True,7,0.00067491689696908
J_H0_plus_diagonal_observations,15,0.05,0.00204437505453825,8.534288978240924e-16,9.490549357996543e-16,0.0029967501759529114,False,False,124718,,,,,,,,,,,285,33183807,,,9,1041782,,,,,,ADAPTIVE_PBE,0.662930792896077,1.0,7,current-nlr-pbe-gw-v1:gw:matdb:000009577,5.340256185050653e-13,8,-6.568177283393264e-14,True,False,0.6660952917300165,False,2,8,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,5,0.0006657089106738567
J_H0_plus_diagonal_observations,16,0.05,0.002018375089392066,5.407929115266636e-16,9.927140124382341e-16,0.002980749821290374,False,False,124718,,,,,,,,,,,318,36903368,,,9,1041119,,,,,,ADAPTIVE_PBE,0.7240349159110337,1.0,5,current-nlr-pbe-gw-v1:gw:matdb:000011924,4.720464541596681e-13,8,-4.0259688115752656e-14,True,False,0.7272352080326527,False,2,9,explicit_full_bank_fallback,6.661338147750939e-16,True,False,True,182,0.000579457962885499
J_H0_plus_diagonal_observations,17,0.05,0.002165915910154581,7.569009075199019e-16,9.625313104227727e-16,0.003357333829626441,False,False,124718,,,,,,,,,,,274,31838427,,,9,1045083,,,,,,ADAPTIVE_PBE,0.7240172091405839,1.0,134,current-nlr-pbe-gw-v1:gw:matdb:000286993,3.3538057652622527e-12,8,-3.181836135356768e-14,True,False,0.7277098761405796,False,2,10,explicit_full_bank_fallback,2.220446049250313e-16,True,False,True,71,0.00035595917142927647
J_H0_plus_diagonal_observations,18,0.05,0.002145749982446432,6.502304278726707e-16,9.611672081582937e-16,0.0034302091225981712,False,False,124718,,,,,,,,,,,367,43507742,,,9,1042578,,,,,,ADAPTIVE_PBE,0.8708022499922663,1.0,71,current-nlr-pbe-gw-v1:gw:matdb:000289958,1.2671675915184498e-11,8,-3.467144877178919e-12,True,False,0.8746693751309067,False,2,11,explicit_full_bank_fallback,5.551115123125783e-17,True,False,True,135,0.00035962508991360664
J_H0_plus_diagonal_observations,19,0.05,0.002284583868458867,5.905014783418985e-16,9.65556716258333e-16,0.003751792013645172,False,False,124718,,,,,,,,,,,397,47000424,,,9,1039047,,,,,,ADAPTIVE_PBE,0.961500542005524,1.0,135,current-nlr-pbe-gw-v1:gw:matdb:000289941,1.0877268813090643e-11,8,-5.246785316181214e-12,True,False,0.9654770840425044,False,2,12,explicit_full_bank_fallback,2.7755575615628914e-17,True,False,True,46,0.000588166993111372
