backend,state_id,source_role,source_seed,grid_size,checkpoint,attempt,attempt_status,action_index,autocorrelation_ess,challenger_index,mcse,mean,observable,observable_type,split_rhat,standard_deviation
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,739.0,4223.543759450816,,0.0020831522695926,0.0501820217660949,utility_action_739,TOP_ACTION_UTILITY,1.0127000879004828,0.1353815603523931
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,860.0,5038.763215207022,739.0,0.0027030186273119,0.0051579171508035,gap_860_vs_739,LEADER_CHALLENGER_GAP,1.0020546014173324,0.1918717398504343
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,740.0,6150.442510667865,,0.0017448496061268,0.0530138025679456,utility_action_740,TOP_ACTION_UTILITY,1.0123253869282434,0.1368394063638107
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,860.0,5891.071940516395,740.0,0.0025325380612115,0.0023261363489528,gap_860_vs_740,LEADER_CHALLENGER_GAP,1.00181230938142,0.1943807010814003
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,859.0,5259.105622765505,,0.0018453878967545,0.0508259717581332,utility_action_859,TOP_ACTION_UTILITY,1.0127213705402045,0.1338269605570967
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,860.0,6682.673296520359,859.0,0.0022909989717792,0.0045139671587652,gap_860_vs_859,LEADER_CHALLENGER_GAP,1.000851841594018,0.1872837122563879
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,860.0,5839.2283570004265,,0.0018436467100687,0.0553399389168984,utility_action_860,TOP_ACTION_UTILITY,1.0136501843912418,0.1408819754208079
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,939.0,6384.671146730684,,0.0017248058692084,0.0538286517419814,utility_action_939,TOP_ACTION_UTILITY,1.0129294168100431,0.1378191248711474
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,860.0,6087.771175357918,939.0,0.0025039032009718,0.001511287174917,gap_860_vs_939,LEADER_CHALLENGER_GAP,1.0018514328765478,0.1953649701581261
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,940.0,5899.990490143516,,0.0017554560656961,0.0479597740461729,utility_action_940,TOP_ACTION_UTILITY,1.0111216367332472,0.134839030276313
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,1,NOT_SELECTED,860.0,5743.450692811044,940.0,0.0025373837457642,0.0073801648707255,gap_860_vs_940,LEADER_CHALLENGER_GAP,1.001408801875635,0.1922970412155172
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,,5333.870158056438,,3.7655865214960023,729.3717174376815,target_energy,TARGET_ENERGY,10.4793113625421,275.01339698330383
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,,5767.576431757447,,0.4267873412722445,89.83157635446736,full_factor_energy,FULL_FACTOR_ENERGY,13.021235038412218,32.41217751569779
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,535.0,32768.0,,0.0,0.0,utility_action_535,TOP_ACTION_UTILITY,1.0,0.0
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5556.990284116626,535.0,0.001838959793861,0.0525847438957187,gap_740_vs_535,LEADER_CHALLENGER_GAP,1.0123363024102965,0.1370856680693793
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,536.0,9302.089082855377,,0.0001516737799292,0.0009292654760764,utility_action_536,TOP_ACTION_UTILITY,1.0009885689099702,0.0146285323779954
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5583.831679014949,536.0,0.0018411093322545,0.0516554784196422,gap_740_vs_536,LEADER_CHALLENGER_GAP,1.0117743275923106,0.1375769694335168
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,537.0,5511.436319984618,,0.0002617329394825,0.0013720684482827,utility_action_537,TOP_ACTION_UTILITY,1.001268214543339,0.0194308043844117
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5470.202267808843,537.0,0.0018728947675909,0.0512126754474359,gap_740_vs_537,LEADER_CHALLENGER_GAP,1.0115082509762292,0.1385208248426988
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,538.0,13231.524075054109,,0.0001235053275208,0.0008646197980674,utility_action_538,TOP_ACTION_UTILITY,1.0007118188281636,0.0142066155287103
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5524.115766352552,538.0,0.0018518211356291,0.0517201240976512,gap_740_vs_538,LEADER_CHALLENGER_GAP,1.0118488056792156,0.1376354864786638
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,539.0,2840.100041723713,,0.0003751357266154,0.0016745006914645,utility_action_539,TOP_ACTION_UTILITY,1.0026108996786192,0.0199919540956258
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5449.72268778058,539.0,0.0018737925484243,0.0509102432042541,gap_740_vs_539,LEADER_CHALLENGER_GAP,1.0114125257305744,0.1383275577521348
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,660.0,6608.040468360883,,0.0016790479174851,0.0516698819625547,utility_action_660,TOP_ACTION_UTILITY,1.0125048415751428,0.1364895611559673
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,6062.859386826849,660.0,0.0024553218634268,0.0009148619331639,gap_740_vs_660,LEADER_CHALLENGER_GAP,1.0005724653927337,0.1911820785542627
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,698.0,6933.831811905344,,0.0010553279319147,0.023342274111248,utility_action_698,TOP_ACTION_UTILITY,1.0061133172063557,0.0878767697876563
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5899.092335075737,698.0,0.0021111519884146,0.0292424697844706,gap_740_vs_698,LEADER_CHALLENGER_GAP,1.0034410402283351,0.1621481871886844
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,739.0,6751.791714711725,,0.0016594717352759,0.0499752168221303,utility_action_739,TOP_ACTION_UTILITY,1.011260018632811,0.1363576091693968
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,6520.407731131792,739.0,0.0023212150478561,0.0026095270735883,gap_740_vs_739,LEADER_CHALLENGER_GAP,1.000789688700941,0.187435890631675
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5556.990284116626,,0.001838959793861,0.0525847438957187,utility_action_740,TOP_ACTION_UTILITY,1.0123363024102965,0.1370856680693793
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,898.0,5675.907874294576,,0.0011735838771106,0.0237710940484353,utility_action_898,TOP_ACTION_UTILITY,1.0075829031402703,0.0884161913975503
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5528.764443914725,898.0,0.0022011496579066,0.0288136498472833,gap_740_vs_898,LEADER_CHALLENGER_GAP,1.0045909315159367,0.1636679395670409
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,901.0,6359.296520144755,,0.0010698239057045,0.022529918218303,utility_action_901,TOP_ACTION_UTILITY,1.0061701913005083,0.085313318622667
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,7055.909535028275,901.0,0.0018756023695635,0.0300548256774156,gap_740_vs_901,LEADER_CHALLENGER_GAP,1.0038551721794235,0.1575495890620338
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,939.0,7396.810310560936,,0.0014987307754052,0.0495940219486432,utility_action_939,TOP_ACTION_UTILITY,1.0124336471293989,0.128897907173881
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,1,NOT_SELECTED,740.0,5764.531897799836,939.0,0.0024734154568297,0.0029907219470754,gap_740_vs_939,LEADER_CHALLENGER_GAP,1.0007416455731148,0.1877928676471878
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,,24364.52779017103,,0.6394584973242734,262.49996559119853,target_energy,TARGET_ENERGY,6.395658633517142,99.81397748911516
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,,24363.218690474943,,0.075436191258447,32.429209018757405,full_factor_energy,FULL_FACTOR_ENERGY,7.926924331480892,11.774625004709453
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,227.0,26229.62455158193,,0.0020017049837829,0.4190046797970582,utility_action_227,TOP_ACTION_UTILITY,1.000762459990526,0.3241873822236461
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,228.0,26536.10787997402,,0.0019791310417154,0.4105527924460523,utility_action_228,TOP_ACTION_UTILITY,1.001294637559478,0.3223986114074594
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,227.0,26280.322627824047,228.0,0.0026531589939793,0.0084518873510059,gap_227_vs_228,LEADER_CHALLENGER_GAP,1.0001860653331152,0.430109091546198
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,323.0,24997.77817405013,,0.0017120503017604,0.2395332035159312,utility_action_323,TOP_ACTION_UTILITY,1.0073672714510542,0.2706868919320585
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,227.0,25858.092930032828,323.0,0.0026267261582003,0.179471476281127,gap_227_vs_323,LEADER_CHALLENGER_GAP,1.0012085286799872,0.4223894331407047
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,347.0,26330.140524406463,,0.0020042624558799,0.4162131994859031,utility_action_347,TOP_ACTION_UTILITY,1.001021807653334,0.3252229461873357
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,227.0,26789.148344331683,347.0,0.0027826010105708,0.0027914803111551,gap_227_vs_347,LEADER_CHALLENGER_GAP,1.000062745615624,0.4554391833718519
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,348.0,26288.745485765656,,0.0020001742919192,0.4128148733299828,utility_action_348,TOP_ACTION_UTILITY,1.0016597376220917,0.3243043484217726
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,227.0,25838.570419364747,348.0,0.0028347571886224,0.0061898064670753,gap_227_vs_348,LEADER_CHALLENGER_GAP,1.0003936958550022,0.4556696529894373
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,371.0,26966.521947329016,,0.0016635097731994,0.2464193188111178,utility_action_371,TOP_ACTION_UTILITY,1.0058725448884889,0.2731730331378651
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,227.0,25681.6089487214,371.0,0.0026513732313873,0.1725853609859403,gap_227_vs_371,LEADER_CHALLENGER_GAP,1.0008884599911296,0.4248953533127121
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,,24977.739947813523,,0.6320386049696958,262.6545867956387,target_energy,TARGET_ENERGY,6.365677883609908,99.88957737905687
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,,24914.5139560143,,0.0742367047274177,32.2681808258442,full_factor_energy,FULL_FACTOR_ENERGY,7.890903459639708,11.717768007618243
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,127.0,65536.0,,0.0,0.0,utility_action_127,TOP_ACTION_UTILITY,1.0,0.0
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,25276.741215373266,127.0,0.0008248769982529,0.0484793052898352,gap_203_vs_127,LEADER_CHALLENGER_GAP,1.0105336128053732,0.1311443951705194
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,128.0,24160.559619554177,,9.728615853051164e-05,0.0008661200367183,utility_action_128,TOP_ACTION_UTILITY,1.000522346041376,0.0151218369067711
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,25179.60711456765,128.0,0.0008321812766296,0.0476131852531168,gap_203_vs_128,LEADER_CHALLENGER_GAP,1.0100094684701353,0.13205121910821
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,129.0,21987.396428788114,,9.23497192965697e-05,0.0007880779795439,utility_action_129,TOP_ACTION_UTILITY,1.0005164262059043,0.013693752780162
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,25281.53103673265,129.0,0.0008294760677773,0.0476912273102912,gap_203_vs_129,LEADER_CHALLENGER_GAP,1.0100670410138544,0.1318880799336613
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,130.0,14185.337037018991,,0.0001324945495472,0.0009556772146937,utility_action_130,TOP_ACTION_UTILITY,1.000574111485533,0.0157803940034057
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,24852.1397346928,130.0,0.0008373912698356,0.0475236280751414,gap_203_vs_130,LEADER_CHALLENGER_GAP,1.0099999096235537,0.1320110612135331
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,131.0,35026.627504854725,,7.619455246293518e-05,0.0008621418296611,utility_action_131,TOP_ACTION_UTILITY,1.000378895590086,0.014260116857156
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,25346.072289731565,131.0,0.0008279140686352,0.047617163460174,gap_203_vs_131,LEADER_CHALLENGER_GAP,1.0100533894704462,0.131807643960605
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,25276.741215373266,,0.0008248769982529,0.0484793052898352,utility_action_203,TOP_ACTION_UTILITY,1.0105336128053732,0.1311443951705194
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,204.0,24872.353531865367,,0.0008043862293609,0.046120783078858,utility_action_204,TOP_ACTION_UTILITY,1.0104352567920185,0.1268595212648262
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,24827.539428114505,204.0,0.0011109989583933,0.0023585222109771,gap_203_vs_204,LEADER_CHALLENGER_GAP,1.000169103056162,0.1750574072479654
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,251.0,26043.1651438979,,0.0007928198201782,0.0464358475297655,utility_action_251,TOP_ACTION_UTILITY,1.0103009747051974,0.1279444292372077
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,26242.084362444395,251.0,0.0011209906482266,0.0020434577600696,gap_203_vs_251,LEADER_CHALLENGER_GAP,1.0000912688830093,0.1815938570776119
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,252.0,23936.706174303792,,0.0008366242333268,0.0474959060843313,utility_action_252,TOP_ACTION_UTILITY,1.0105424638429568,0.1294382505280945
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,23767.04425230488,252.0,0.0011904238602744,0.0009833992055038,gap_203_vs_252,LEADER_CHALLENGER_GAP,1.0000546854753776,0.1835224551155999
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,323.0,25538.144028721188,,0.000793252225186,0.0464739404559848,utility_action_323,TOP_ACTION_UTILITY,1.010544805443799,0.1267669277095331
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,24279.324189675353,323.0,0.0011618238514228,0.0020053648338504,gap_203_vs_323,LEADER_CHALLENGER_GAP,1.000000058964616,0.1810333487364238
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,324.0,25679.817959078297,,0.0008015619329476,0.0466697859536289,utility_action_324,TOP_ACTION_UTILITY,1.0104348379201964,0.1284496881631001
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,24920.04351352832,324.0,0.0011548914470669,0.0018095193362063,gap_203_vs_324,LEADER_CHALLENGER_GAP,1.0001129024876534,0.1823121292168196
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,371.0,30082.85378320513,,0.0007498452669473,0.0480790840885068,utility_action_371,TOP_ACTION_UTILITY,1.0107887977753578,0.1300562330517409
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,203.0,28291.559258644997,371.0,0.001086192977828,0.0004002212013283,gap_203_vs_371,LEADER_CHALLENGER_GAP,1.0000225451765488,0.1826986897134803
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,,24854.90161401608,,0.6332607603921221,262.52443029440985,target_energy,TARGET_ENERGY,6.377614898775367,99.83632870352344
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,,25767.552935792948,,0.0725149025188393,32.06001174364121,full_factor_energy,FULL_FACTOR_ENERGY,7.8682883661848,11.640291493368862
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,127.0,65536.0,,0.0,0.0,utility_action_127,TOP_ACTION_UTILITY,1.0,0.0
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,27000.83646869615,127.0,0.0007893219296889,0.0482415920295312,gap_371_vs_127,LEADER_CHALLENGER_GAP,1.0107981674901416,0.1297008368474154
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,128.0,24084.22146775523,,9.85554553430962e-05,0.0009006346270913,utility_action_128,TOP_ACTION_UTILITY,1.0004782488968436,0.0152949117277041
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,26926.447080298436,128.0,0.0007958125241551,0.0473409574024398,gap_371_vs_128,LEADER_CHALLENGER_GAP,1.010244403990704,0.130587105529683
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,129.0,35366.21292901191,,7.669625530215288e-05,0.0007624796553241,utility_action_129,TOP_ACTION_UTILITY,1.000263180812879,0.0144234262651083
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,27112.93177195267,129.0,0.0007919812947947,0.047479112374207,gap_371_vs_129,LEADER_CHALLENGER_GAP,1.0103423041381698,0.1304076788928022
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,130.0,34542.90363003052,,8.486481377791697e-05,0.0009370617130583,utility_action_130,TOP_ACTION_UTILITY,1.000297445440719,0.0157727377718753
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,27213.772607097257,130.0,0.0007902494881117,0.0473045303164729,gap_371_vs_130,LEADER_CHALLENGER_GAP,1.0102844222471925,0.130364276579609
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,131.0,43553.9752395056,,6.875547379319389e-05,0.0008462053375245,utility_action_131,TOP_ACTION_UTILITY,1.0003495894661243,0.014348984916982
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,26968.623051606308,131.0,0.0007943779479581,0.0473953866920067,gap_371_vs_131,LEADER_CHALLENGER_GAP,1.010286174477796,0.1304537495025689
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,226.0,28493.347980520837,,0.0004929268332105,0.0213306511905123,utility_action_226,TOP_ACTION_UTILITY,1.0051443877674673,0.0832059150889856
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,27351.492041651767,226.0,0.0009265645814133,0.0269109408390189,gap_371_vs_226,LEADER_CHALLENGER_GAP,1.002442001247726,0.1532379050985949
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,229.0,23562.72648357349,,0.0005361727418918,0.0203452291119613,utility_action_229,TOP_ACTION_UTILITY,1.0048913805261894,0.0823033480504726
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,26033.474826244175,229.0,0.0009458328577363,0.0278963629175698,gap_371_vs_229,LEADER_CHALLENGER_GAP,1.0026875501521904,0.152609112561491
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,251.0,23789.186434098945,,0.0008145008541834,0.0442595358479271,utility_action_251,TOP_ACTION_UTILITY,1.0097402775907736,0.12562652276241
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,25017.88202877683,251.0,0.0011317166485592,0.003982056181604,gap_371_vs_251,LEADER_CHALLENGER_GAP,1.000139803930999,0.1790040985745114
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,324.0,24955.77633059421,,0.0008066356820369,0.0459359498291227,utility_action_324,TOP_ACTION_UTILITY,1.010255108477418,0.1274274439277379
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,25945.56278531896,324.0,0.0011129815358218,0.0023056422004085,gap_371_vs_324,LEADER_CHALLENGER_GAP,1.0001465134860046,0.1792749075568462
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,346.0,25021.73171394582,,0.0005128159900879,0.0196365841019338,utility_action_346,TOP_ACTION_UTILITY,1.004704267236557,0.0811185613999076
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,26533.824169849937,346.0,0.0009305104307788,0.0286050079275974,gap_371_vs_346,LEADER_CHALLENGER_GAP,1.0028387682646345,0.1515727636596127
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,27000.83646869615,,0.0007893219296889,0.0482415920295312,utility_action_371,TOP_ACTION_UTILITY,1.0107981674901416,0.1297008368474154
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,372.0,24258.105486335873,,0.0008011784474067,0.0440750814902754,utility_action_372,TOP_ACTION_UTILITY,1.0098358541918333,0.1247836537444683
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,371.0,25584.76248282226,372.0,0.0010832905588382,0.0041665105392558,gap_371_vs_372,LEADER_CHALLENGER_GAP,1.0002030870764564,0.1732748984282226
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,,5953.071638797288,,3.566546405690427,729.8506892122198,target_energy,TARGET_ENERGY,10.490358869174887,275.1809930643821
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,,5756.901020399647,,0.4292068885538843,90.25887375387408,full_factor_energy,FULL_FACTOR_ENERGY,13.028547263197932,32.565748521884395
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,659.0,7212.423342729524,,0.0031262389802497,0.2351710752833899,utility_action_659,TOP_ACTION_UTILITY,1.0064087284334968,0.2654989323724276
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,900.0,7270.702626122904,659.0,0.0049655716972913,0.1943473747359084,gap_900_vs_659,LEADER_CHALLENGER_GAP,1.0016087616617655,0.4234064290561671
