backend,state_id,source_role,source_seed,grid_size,checkpoint,attempt,attempt_status,selected_proposal,acceptance_fraction,accepted_transitions,action_index,burn_in,chain_index,initialization,proposal_seed,retained_count,total_transitions,uniform_seed,wall_seconds,work,maximum_split_rhat,minimum_gap_ess,initial_angle_max,initial_angle_min,likelihood_evaluations,maximum_likelihood_evaluations_one_transition,mean_likelihood_evaluations_per_transition
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.6533203125,6690,227,2048,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3885105803,8192,10240,469907217,0.268932375125587,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.926924331480892,25681.6089487214,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.0,0,127,2048,0,LAPLACE_MODE,2897255302,8192,10240,1999647276,0.2681862500030547,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.65654296875,6723,204,2048,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,220471317,8192,10240,991134784,0.2668622920755297,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.6623046875,6782,203,2048,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4253901281,8192,10240,1883738664,0.2636962078977376,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.669140625,6852,324,2048,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,437194952,8192,10240,1949470419,0.2675177920609712,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.659375,6752,203,2048,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,332036157,8192,10240,1326215056,0.265724916011095,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.6748046875,6910,203,2048,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4290530094,8192,10240,789851854,0.2655207919888198,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.65400390625,6697,252,2048,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2186775807,8192,10240,706615771,0.2679020420182496,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.6587890625,6746,371,2048,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2691981778,8192,10240,2004284812,0.2728312499821186,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.890903459639708,23767.04425230488,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.0,0,127,2048,0,LAPLACE_MODE,4186235797,8192,10240,3885998379,0.2635485830251127,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.662890625,6788,324,2048,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3529150769,8192,10240,2483172509,0.3446119171567261,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.66025390625,6761,372,2048,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2016198005,8192,10240,667551751,0.2662262918893248,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.66171875,6776,324,2048,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2097634947,8192,10240,3797976394,0.2669643331319093,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.65888671875,6747,371,2048,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,839183479,8192,10240,1997842198,0.265116750029847,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.66025390625,6761,371,2048,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3732635169,8192,10240,1669153761,0.2688221249263733,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.66904296875,6851,371,2048,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2755390392,8192,10240,2993914486,0.2656427910551429,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n24_r-2_late_q12,calibration,2026082401,24,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.67919921875,6955,371,2048,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1845340020,8192,10240,3133273734,0.2687897090800106,"{""factor_energy_evaluations"": 5898816, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",7.8682883661848,25017.88202877683,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.0,0,900,2048,0,LAPLACE_MODE,1344008420,8192,10240,3697379971,0.8153591251466423,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.378125,3872,899,2048,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3617758086,8192,10240,867022985,0.8380101670045406,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.3587890625,3674,900,2048,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1416502691,8192,10240,106768081,0.8124884590506554,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.3546875,3632,900,2048,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3530393509,8192,10240,2858253827,0.8990705411415547,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.377734375,3868,699,2048,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2936457983,8192,10240,3643880483,0.9225687910802662,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.38701171875,3963,900,2048,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,231859390,8192,10240,152119221,0.8921127920038998,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.37080078125,3797,899,2048,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3607441090,8192,10240,4078217646,0.8234987917821854,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_early_q4,calibration,2026082401,40,early,2,NOT_SELECTED,BASELINE_LAPLACE_INFLATION_1.10,0.37666015625,3857,900,2048,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2179378496,8192,10240,1371973971,0.8549581249244511,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.028547263197932,6425.711431922071,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.0,0,535,2048,0,LAPLACE_MODE,4086241564,8192,10240,3015507466,0.8340060829650611,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.44921875,4600,860,2048,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3681291756,8192,10240,1257467767,0.8314937909599394,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.459375,4704,939,2048,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1715604174,8192,10240,2429944162,0.84728266694583,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.4548828125,4658,860,2048,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4130630106,8192,10240,2218091025,0.8413911249954253,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.4634765625,4746,939,2048,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1933456640,8192,10240,2501569602,0.8537553329952061,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.4548828125,4658,660,2048,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2505491550,8192,10240,4052410996,0.8136522909626365,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.4607421875,4718,659,2048,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1193364402,8192,10240,2552547305,1.043715874897316,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_middle_q8,calibration,2026082401,40,middle,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.4560546875,4670,860,2048,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1128087915,8192,10240,3719752250,0.7989364168606699,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.18972824827202,8649.563660407366,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.0,0,535,2048,0,LAPLACE_MODE,320010146,8192,10240,2501372035,0.8080843749921769,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.453515625,4644,939,2048,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1371035069,8192,10240,745177957,0.8014976249542087,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.4673828125,4786,740,2048,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2983943605,8192,10240,180059059,0.8006522501818836,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.46767578125,4789,740,2048,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3606664246,8192,10240,2310471348,0.8005900410935283,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.469140625,4804,740,2048,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1552796738,8192,10240,1174570267,0.8252992918714881,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.44306640625,4537,740,2048,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1140667869,8192,10240,3109893091,0.8950769170187414,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.45498046875,4659,739,2048,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4014706289,8192,10240,311475962,0.8357715839520097,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
LAPLACE_INDEPENDENCE_MH,calibration_n40_r-2_late_q12,calibration,2026082401,40,late,2,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,0.45263671875,4635,939,2048,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,356751831,8192,10240,4184169846,0.8276374998968095,"{""factor_energy_evaluations"": 16385600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",13.09563313994698,10260.973707994455,,,,,
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,227,512,0,LAPLACE_MODE,1549414858,2048,2560,2590577457,0.3915098749566823,"{""factor_energy_evaluations"": 4216896, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.279923834224397,0.004763431317997947,7321.0,15.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,227,512,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3173421496,2048,2560,1303454676,0.2440875000320375,"{""factor_energy_evaluations"": 4124160, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.277612594513788,0.002632105025219093,7160.0,16.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,348,512,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1440998914,2048,2560,3442242731,0.2331648338586092,"{""factor_energy_evaluations"": 4007808, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.283107715654185,0.002434879570892689,6958.0,14.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,227,512,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3508722462,2048,2560,3894232007,0.2357292918022722,"{""factor_energy_evaluations"": 4010688, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.282064900471066,0.003894105850618465,6963.0,15.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,347,512,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3953915687,2048,2560,1524697723,0.2429974579717964,"{""factor_energy_evaluations"": 4105728, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.2792534112914895,0.003991449923648068,7128.0,17.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,228,512,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2895525836,2048,2560,1436465973,0.27978233294561505,"{""factor_energy_evaluations"": 4091904, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.281441372019505,0.00049831977965575,7104.0,14.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,347,512,6,INDEPENDENT_SELECTED_PROPOSAL_DRAW,4152870204,2048,2560,556869371,0.24440012499690056,"{""factor_energy_evaluations"": 4090752, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.280453312923149,0.002023189389299358,7102.0,13.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_early_q4,calibration,2026082401,24,early,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,228,512,7,INDEPENDENT_SELECTED_PROPOSAL_DRAW,775749514,2048,2560,62484258,0.28451487491838634,"{""factor_energy_evaluations"": 4048128, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.006792489095081,4364.242094410543,6.281903572318466,0.0010175393019058016,7028.0,14.0,2.7716796875
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,323,512,0,LAPLACE_MODE,4147002596,2048,2560,2275397250,0.24649700010195374,"{""factor_energy_evaluations"": 4161600, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.282259012292387,0.0009224988973241684,7225.0,19.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,252,512,1,INDEPENDENT_SELECTED_PROPOSAL_DRAW,2711167591,2048,2560,49465726,0.2799353329464793,"{""factor_energy_evaluations"": 4034304, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.281171738005388,0.001535654509148609,7004.0,17.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,203,512,2,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1030644665,2048,2560,1541663692,0.25207629101350904,"{""factor_energy_evaluations"": 4089024, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.282568494311455,0.0013185373806542439,7099.0,13.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,371,512,3,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1838901667,2048,2560,3955592163,0.2575135000515729,"{""factor_energy_evaluations"": 4080384, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.282200303671381,0.00623570646614498,7084.0,17.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,371,512,4,INDEPENDENT_SELECTED_PROPOSAL_DRAW,1143242270,2048,2560,893546416,0.23195408307947218,"{""factor_energy_evaluations"": 4059648, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.281658537319871,2.58394891462862e-05,7048.0,13.0,2.770556640625
ELLIPTICAL_SLICE_FULL,calibration_n24_r-2_middle_q8,calibration,2026082401,24,middle,1,NOT_SELECTED,CURVATURE_TEMPERED_LAMBDA_0.40,1.0,2560,252,512,5,INDEPENDENT_SELECTED_PROPOSAL_DRAW,3379870316,2048,2560,1421531405,0.23540466697886586,"{""factor_energy_evaluations"": 4077504, ""factor_gradient_elements"": 0, ""factor_hessian_elements"": 0, ""sparse_comparison_solves"": 0}",1.0116500950754488,2636.1076475386153,6.282548558445382,0.002285848732827359,7079.0,14.0,2.770556640625
